	点	22768	1	0
	点	22922	0	0
	点	23076	3	0
	点	23230	0	0
	点	23384	1	0
	点	23538	2	0
	点	23692	0	0
	点	23846	1	0
	点	24000	3	0
	点	24153	1	0
	点	24307	2	0
	点	24461	0	0
	点	24614	2	0
	点	24768	0	0
	点	24922	1	0
	点	25076	3	0
	点	25230	0	0
	点	25384	1	0
	点	25538	2	0
	点	25692	1	0
	点	25846	0	0
	点	26000	3	0
	点	26153	1	0
	点	26307	0	0
	点	26460	2	0
	点	26614	0	0
	点	26768	3	0
	点	26922	1	0
	点	27076	3	0
	点	27230	0	0
	点	27384	1	0
	点	27538	2	0
	点	27692	0	0
	点	27846	1	0
	点	28000	3	0
	点	28153	1	0
	点	28307	0	0
	点	28461	2	0
	点	28614	1	0
	点	28768	0	0
	点	28922	3	0
	点	29076	0	0
	点	29230	2	0
	点	29384	1	0
	点	29538	2	0
	点	29692	1	0
	点	29846	0	0
	点	30000	3	0
	点	30153	1	0
	点	30307	0	0
	点	30461	2	0
	点	30614	0	0
	点	30768	1	0
	点	30922	3	0
	点	31076	0	0
	点	31230	1	0
	点	31384	2	0
	点	31538	1	0
	点	31692	3	0
	点	31846	0	0
开始	滑	32000	1	-1
持续	按	32000	0	153
结束	滑	32153	0	1
	滑	32000	2	1
	点	32153	3	0
	点	32307	2	0
	滑	32461	1	-1
	点	32615	3	0
开始	滑	32768	1	-1
持续	按	32768	0	154
持续	滑	32922	0	1
持续	按	32922	1	154
持续	滑	33076	1	-1
持续	按	33076	0	769
持续	滑	33845	0	1
结束	按	33845	1	462
	点	32768	3	0
	点	32922	2	0
	点	33230	3	0
	点	33384	3	0
	点	33538	2	0
	点	33845	3	0
	点	33999	3	0
	点	34153	2	0
	滑	34307	2	1
	点	34461	0	0
开始	滑	34461	2	1
持续	按	34461	3	154
结束	滑	34615	3	-1
	点	34615	0	0
	点	34768	1	0
	滑	34922	2	1
	点	35076	0	0
	点	35230	0	0
开始	滑	35230	2	1
持续	按	35230	3	154
持续	滑	35384	3	-1
持续	按	35384	2	154
持续	滑	35538	2	1
持续	按	35538	3	538
持续	滑	36076	3	-1
持续	按	36076	2	77
持续	滑	36153	2	-1
持续	按	36153	1	77
持续	滑	36230	1	1
持续	按	36230	2	77
持续	滑	36307	2	1
持续	按	36307	3	77
持续	滑	36384	3	-1
持续	按	36384	2	77
持续	滑	36461	2	-1
持续	按	36461	1	77
持续	滑	36538	1	1
持续	按	36538	2	77
持续	滑	36615	2	1
持续	按	36615	3	77
持续	滑	36692	3	-1
持续	按	36692	2	77
持续	滑	36769	2	-1
持续	按	36769	1	77
持续	滑	36846	1	1
持续	按	36846	2	77
结束	滑	36923	2	1
	点	35384	1	0
	滑	35538	1	-1
	点	35692	0	0
	点	35845	0	0
	点	35999	1	0
	点	36307	0	0
	点	36461	0	0
	点	36615	0	0
开始	滑	36922	0	1
持续	按	36922	1	154
结束	滑	37076	1	-1
	点	37076	2	0
	点	37230	3	0
	滑	37384	0	1
	点	37538	2	0
开始	滑	37692	0	1
持续	按	37692	1	153
持续	滑	37845	1	-1
持续	按	37845	0	154
持续	滑	37999	0	1
持续	按	37999	1	769
持续	滑	38768	1	-1
结束	按	38768	0	462
	点	37692	2	0
	点	37845	3	0
	点	38153	2	0
	点	38307	2	0
	点	38461	3	0
	点	38768	2	0
	点	38922	2	0
	点	39076	3	0
	滑	39230	2	1
	点	39384	1	0
开始	滑	39384	3	-1
持续	按	39384	2	154
结束	滑	39538	2	1
	点	39538	1	0
	点	39692	0	0
	滑	39845	3	-1
	点	39999	1	0
	点	40153	1	0
开始	滑	40153	3	-1
持续	按	40153	2	154
持续	滑	40307	2	1
持续	按	40307	3	154
持续	滑	40461	3	-1
持续	按	40461	2	1077
结束	滑	41538	2	1
	点	40307	0	0
	滑	40461	1	-1
	点	40615	1	0
	点	40768	1	0
	点	40922	0	0
	点	41076	1	0
开始	按	41230	0	77
持续	滑	41307	0	1
持续	按	41307	1	77
持续	滑	41384	1	-1
持续	按	41384	0	77
持续	滑	41461	0	1
持续	按	41461	1	77
结束	滑	41538	1	-1
	点	41845	0	0
	点	41999	2	0
	点	42153	3	0
	点	42306	1	0
	点	42460	2	0
	点	42614	3	0
	点	42768	0	0
	点	42922	3	0
	点	43076	2	0
	点	43230	1	0
	点	43384	3	0
	点	43538	2	0
	点	43692	0	0
	点	43845	2	0
	点	43999	1	0
	点	44153	3	0
	点	44306	1	0
	点	44460	3	0
	点	44614	2	0
	点	44768	0	0
	点	44922	3	0
	点	45076	2	0
	点	45230	1	0
	点	45384	2	0
	点	45538	3	0
	点	45692	0	0
	点	45845	2	0
	点	45999	3	0
	点	46152	1	0
	点	46306	3	0
	点	46460	0	0
	点	46614	2	0
	点	46768	0	0
	点	46922	3	0
	点	47076	2	0
	点	47230	1	0
	点	47384	3	0
	点	47538	2	0
	点	47692	0	0
	点	47845	2	0
	点	47999	3	0
	点	48153	1	0
	点	48306	2	0
	点	48460	3	0
	点	48614	0	0
	点	48768	3	0
	点	48922	1	0
	点	49076	2	0
	点	49230	1	0
	点	49384	2	0
	点	49538	3	0
	点	49692	0	0
	点	49845	2	0
	点	49999	3	0
	点	50153	1	0
	点	50306	3	0
	点	50460	2	0
	点	50614	0	0
	点	50768	3	0
	点	50922	2	0
	点	51076	1	0
	点	51230	2	0
	点	51384	0	0
	点	51538	3	0
	点	51692	0	0
	按	51692	3	923
	点	51846	0	0
	滑	52307	0	1
	点	52769	0	0
	按	52769	2	1077
	点	53076	0	0
	点	53230	0	0
	滑	53538	0	1
	点	53846	0	0
	点	54000	0	0
	按	54153	0	923
	点	54153	3	0
	点	54307	3	0
	滑	54769	3	-1
	按	55230	1	1077
	点	55230	3	0
	点	55538	3	0
	点	55692	3	0
	滑	56000	3	-1
	点	56307	3	0
	点	56461	3	0
	点	56615	0	0
	按	56615	3	923
	点	56769	0	0
	滑	57230	1	-1
	点	57692	0	0
	按	57692	2	1077
	点	58000	0	0
	点	58153	0	0
	滑	58461	1	-1
	点	58769	0	0
	点	58923	0	0
	按	59076	0	924
	点	59076	3	0
	点	59230	3	0
	滑	59692	2	1
	按	60153	1	1077
	点	60153	3	0
	点	60461	3	0
	点	60615	3	0
	滑	60923	2	1
	点	61230	3	0
	点	61384	3	0
	点	61538	0	0
	按	61538	3	154
	点	61692	0	0
	点	61846	0	0
	点	62000	0	0
	点	62153	0	0
	点	62307	0	0
	按	62307	3	154
	点	62461	0	0
	点	62615	0	0
	按	62615	2	154
	点	62769	1	0
	点	62923	1	0
	点	63076	1	0
	点	63230	1	0
	点	63384	1	0
	点	63538	1	0
	点	63692	1	0
	按	63692	2	154
	点	63846	1	0
	按	64000	0	153
	点	64000	3	0
	点	64153	3	0
	点	64307	3	0
	点	64461	3	0
	点	64615	3	0
	按	64769	0	154
	点	64769	3	0
	点	64923	3	0
	按	65076	1	154
	点	65076	3	0
	点	65230	2	0
	点	65384	2	0
	点	65538	2	0
	点	65692	2	0
	点	65846	2	0
	点	66000	2	0
	点	66153	2	0
	点	66307	2	0
	点	66461	0	0
	按	66461	3	154
	点	66615	0	0
	点	66769	0	0
	点	66923	0	0
	点	67076	0	0
	点	67230	0	0
	按	67230	3	154
	点	67384	0	0
	点	67538	0	0
	按	67538	2	154
	点	67692	1	0
	点	67846	1	0
	点	68000	1	0
	点	68153	1	0
	点	68307	1	0
	点	68461	1	0
	点	68615	1	0
开始	按	68615	2	308
持续	滑	68923	2	1
持续	按	68923	3	307
持续	滑	69230	3	-1
持续	按	69230	2	154
持续	滑	69384	2	1
持续	按	69384	3	308
持续	滑	69692	3	-1
持续	按	69692	2	154
持续	滑	69846	2	1
持续	按	69846	3	154
持续	滑	70000	3	-1
持续	按	70000	2	307
持续	滑	70307	2	1
持续	按	70307	3	154
持续	滑	70461	3	-1
持续	按	70461	2	154
持续	滑	70615	2	1
结束	按	70615	3	615
	点	68769	1	0
	点	68923	0	0
	点	69076	0	0
	点	69230	1	0
	点	69384	0	0
	点	69538	0	0
	点	69692	0	0
	点	69846	0	0
	点	70000	1	0
	点	70153	0	0
	点	70307	0	0
	点	70461	1	0
	点	70615	0	0
	点	70769	0	0
	点	70923	0	0
	点	71076	1	0
	点	71230	2	0
	滑	71384	1	-1
	点	71384	3	0
	点	71538	0	0
	点	71538	3	0
	点	71692	1	0
	点	71692	3	0
	按	71846	2	154
	点	71846	3	0
	点	72000	3	0
	按	72153	1	154
	点	72153	3	0
	点	72307	3	0
开始	按	72461	2	308
持续	滑	72769	2	-1
持续	按	72769	1	307
持续	滑	73076	1	-1
持续	按	73076	0	308
持续	滑	73384	0	1
结束	按	73384	1	308
	点	72461	3	0
	点	72615	3	0
	点	72769	3	0
	点	72923	3	0
	点	73076	3	0
	点	73230	3	0
	点	73384	3	0
	点	73538	3	0
	滑	73692	3	-1
	点	73846	0	0
	点	73846	2	0
	点	74000	0	0
	点	74000	3	0
	点	74153	0	0
	点	74153	2	0
	点	74307	0	0
	按	74307	1	154
	点	74461	0	0
	点	74615	0	0
	按	74615	2	154
	点	74769	0	0
	点	74923	0	0
开始	按	74923	1	307
持续	滑	75230	1	1
持续	按	75230	2	308
持续	滑	75538	2	1
持续	按	75538	3	308
持续	滑	75846	3	-2
持续	按	75846	1	154
持续	滑	76000	1	1
结束	按	76000	2	153
	点	75076	0	0
	点	75230	0	0
	点	75384	0	0
	点	75538	0	0
	点	75692	0	0
	点	75846	0	0
	点	76000	0	0
	点	76153	0	0
	滑	76307	1	-1
	点	76307	3	0
	点	76461	0	0
	点	76461	3	0
	点	76615	1	0
	点	76615	3	0
	按	76769	2	154
	点	76769	3	0
	点	76923	3	0
	按	77076	1	154
	点	77076	3	0
	点	77230	3	0
开始	按	77384	2	308
持续	滑	77692	2	-1
持续	按	77692	1	308
持续	滑	78000	1	-1
持续	按	78000	0	307
持续	滑	78307	0	1
结束	按	78307	1	308
	点	77384	3	0
	点	77538	3	0
	点	77692	3	0
	点	77846	3	0
	点	78000	3	0
	点	78153	3	0
	点	78307	3	0
	点	78461	3	0
	滑	78615	3	-1
	点	78769	0	0
	点	78769	2	0
	点	78923	0	0
	点	78923	3	0
	点	79076	0	0
	点	79076	2	0
	点	79230	0	0
	按	79230	1	154
	点	79384	0	0
	点	79538	0	0
	按	79538	2	154
	点	79692	0	0
	点	79846	0	0
开始	按	79846	1	154
持续	滑	80000	1	2
持续	按	80000	3	153
持续	滑	80153	3	-1
持续	按	80153	2	154
持续	滑	80307	2	1
持续	按	80307	3	154
持续	滑	80461	3	-2
持续	按	80461	1	154
持续	滑	80615	1	1
持续	按	80615	2	154
持续	滑	80769	2	1
持续	按	80769	3	154
持续	滑	80923	3	-1
结束	按	80923	2	153
	点	80000	0	0
	点	80153	0	0
	点	80307	0	0
	点	80461	0	0
	点	80615	0	0
	点	80769	0	0
	点	80923	0	0
	点	81076	0	0
	滑	81230	1	-1
	点	81230	3	0
	点	81384	0	0
	点	81384	3	0
	点	81538	1	0
	点	81538	3	0
	按	81692	2	154
	点	81692	3	0
	点	81846	3	0
	按	82000	1	153
	点	82000	3	0
	点	82153	3	0
开始	按	82307	2	308
持续	滑	82615	2	-1
持续	按	82615	1	308
持续	滑	82923	1	-1
持续	按	82923	0	307
持续	滑	83230	0	1
结束	按	83230	1	308
	点	82307	3	0
	点	82461	3	0
	点	82615	3	0
	点	82769	3	0
	点	82923	3	0
	点	83076	3	0
	点	83230	3	0
	点	83384	3	0
	点	83538	3	0
	点	83692	0	0
	点	83692	2	0
	点	83846	0	0
	点	83846	3	0
	点	84000	0	0
	点	84000	2	0
	点	84153	0	0
	按	84153	1	154
	点	84307	0	0
	点	84461	0	0
	按	84461	2	154
	点	84615	0	0
	点	84769	0	0
开始	按	84769	1	307
持续	滑	85076	1	1
持续	按	85076	2	308
持续	滑	85384	2	1
持续	按	85384	3	308
持续	滑	85692	3	-2
持续	按	85692	1	154
持续	滑	85846	1	1
结束	按	85846	2	154
	点	84923	0	0
	点	85076	0	0
	点	85230	0	0
	点	85384	0	0
	点	85538	0	0
	点	85692	0	0
	点	85846	0	0
	点	86000	0	0
开始	按	86153	1	154
持续	滑	86307	1	-1
持续	按	86307	0	154
持续	滑	86461	0	1
持续	按	86461	1	154
持续	滑	86615	1	1
持续	按	86615	2	308
持续	滑	86923	2	-1
持续	按	86923	1	307
持续	滑	87230	1	1
持续	按	87230	2	308
持续	滑	87538	2	-1
持续	按	87538	1	308
持续	滑	87846	1	-1
持续	按	87846	0	307
持续	滑	88153	0	1
结束	按	88153	1	308
	点	86153	3	0
	点	86307	3	0
	点	86461	3	0
	点	86615	3	0
	点	86769	3	0
	点	86923	3	0
	点	87076	3	0
	点	87230	3	0
	点	87384	3	0
	点	87538	3	0
	点	87692	3	0
	点	87846	3	0
	点	88000	3	0
	点	88153	3	0
	点	88307	3	0
	点	88461	3	0
	点	88615	0	0
开始	按	88615	2	154
持续	滑	88769	2	1
持续	按	88769	3	154
持续	滑	88923	3	-1
持续	按	88923	2	153
持续	滑	89076	2	-1
持续	按	89076	1	308
持续	滑	89384	1	1
持续	按	89384	2	308
持续	滑	89692	2	1
持续	按	89692	3	154
持续	滑	89846	3	-2
持续	按	89846	1	154
持续	滑	90000	1	2
持续	按	90000	3	153
持续	滑	90153	3	-1
持续	按	90153	2	154
持续	滑	90307	2	1
持续	按	90307	3	154
持续	滑	90461	3	-2
持续	按	90461	1	154
持续	滑	90615	1	1
持续	按	90615	2	154
持续	滑	90769	2	1
持续	按	90769	3	154
结束	滑	90923	3	-1
	点	88769	0	0
	点	88923	0	0
	点	89076	0	0
	点	89230	0	0
	点	89384	0	0
	点	89538	0	0
	点	89692	0	0
开始	按	89846	0	1230
持续	滑	91076	0	1
持续	按	91076	1	1847
持续	滑	92923	1	-1
持续	按	92923	0	615
结束	滑	93538	0	1
	点	92307	3	0
	点	92615	3	0
	点	92923	3	0
	点	93230	3	0
开始	滑	93538	3	-1
结束	按	93538	2	308
	点	93846	0	0
开始	滑	94000	0	1
结束	按	94000	1	307
	点	94307	3	0
开始	滑	94461	3	-1
结束	按	94461	2	308
	滑	95384	1	-1
	滑	95538	2	1
	滑	95692	0	1
开始	滑	95846	2	1
结束	按	95846	3	461
	点	96307	1	0
开始	滑	96461	1	-1
结束	按	96461	0	308
	点	96769	2	0
开始	滑	96923	2	1
结束	按	96923	3	307
	点	97384	1	0
	点	97461	2	0
	滑	97538	1	-1
	点	97846	1	0
	点	97923	2	0
	点	98000	1	0
	滑	98153	2	1
开始	滑	98461	0	1
结束	按	98461	1	308
	点	98769	3	0
开始	滑	98923	3	-1
结束	按	98923	2	307
	点	99230	0	0
开始	滑	99384	0	1
结束	按	99384	1	308
	滑	100307	2	1
	滑	100461	1	-1
	滑	100615	3	-1
开始	滑	100769	1	-1
结束	按	100769	0	461
	点	101230	2	0
开始	滑	101384	2	1
结束	按	101384	3	308
	点	101692	1	0
开始	滑	101846	1	-1
结束	按	101846	0	307
	点	102307	2	0
	点	102384	1	0
	滑	102461	2	1
	点	102769	2	0
	点	102846	1	0
	点	102923	2	0
	滑	103076	1	-1
	滑	103384	1	-1
开始	滑	103384	2	1
持续	按	103384	3	154
结束	滑	103538	3	-1
	滑	103692	0	1
	滑	103846	2	1
	滑	104000	1	-1
开始	滑	104153	2	1
持续	按	104153	3	154
持续	滑	104307	3	-1
持续	按	104307	2	154
持续	滑	104461	2	1
持续	按	104461	3	769
持续	滑	105230	3	-1
结束	按	105230	2	462
开始	滑	104307	0	1
持续	按	104307	1	154
持续	滑	104461	1	-1
结束	按	104461	0	308
	滑	104923	1	-1
	滑	105230	0	1
开始	滑	105538	1	-1
持续	按	105538	0	154
持续	滑	105692	0	1
结束	按	105692	1	308
开始	滑	105846	2	1
持续	按	105846	3	154
结束	滑	106000	3	-1
	滑	106153	2	1
	滑	106307	1	-1
	滑	106461	3	-1
开始	滑	106615	1	-1
持续	按	106615	0	154
持续	滑	106769	0	1
持续	按	106769	1	154
持续	滑	106923	1	-1
持续	按	106923	0	538
持续	滑	107461	0	1
持续	按	107461	1	77
持续	滑	107538	1	1
持续	按	107538	2	77
持续	滑	107615	2	-1
持续	按	107615	1	77
持续	滑	107692	1	-1
持续	按	107692	0	77
持续	滑	107769	0	1
持续	按	107769	1	77
持续	滑	107846	1	1
持续	按	107846	2	77
持续	滑	107923	2	-1
持续	按	107923	1	77
持续	滑	108000	1	-1
持续	按	108000	0	76
持续	滑	108076	0	1
持续	按	108076	1	77
持续	滑	108153	1	-1
持续	按	108153	0	77
持续	滑	108230	0	1
持续	按	108230	1	77
持续	滑	108307	1	-1
持续	按	108307	0	154
结束	滑	108461	0	1
开始	滑	106769	2	1
持续	按	106769	3	154
持续	滑	106923	3	-1
结束	按	106923	2	307
	滑	107384	3	-1
	滑	107692	2	1
开始	滑	108000	3	-1
持续	按	108000	2	153
持续	滑	108153	2	1
结束	按	108153	3	308
	滑	108615	0	1
	滑	108769	3	-1
	滑	108923	1	-1
开始	滑	109077	3	-1
持续	按	109077	2	153
持续	滑	109230	2	1
持续	按	109230	3	154
持续	滑	109384	3	-1
持续	按	109384	2	769
持续	滑	110153	2	1
结束	按	110153	3	462
开始	滑	109230	0	1
持续	按	109230	1	154
持续	滑	109384	1	-1
结束	按	109384	0	308
	滑	109846	1	-1
	滑	110153	0	1
开始	滑	110461	1	-1
持续	按	110461	0	154
持续	滑	110615	0	1
结束	按	110615	1	308
开始	滑	110769	2	1
持续	按	110769	3	154
结束	滑	110923	3	-1
	滑	111076	2	1
	滑	111230	0	1
	滑	111384	3	-1
开始	滑	111538	0	1
持续	按	111538	1	154
持续	滑	111692	1	-1
持续	按	111692	0	154
持续	滑	111846	0	1
持续	按	111846	1	1077
结束	滑	112923	1	-1
开始	滑	111692	2	1
持续	按	111692	3	154
持续	滑	111846	3	-1
结束	按	111846	2	307
	滑	112307	3	-1
开始	滑	112615	2	1
持续	按	112615	3	77
持续	滑	112692	3	-1
持续	按	112692	2	77
持续	滑	112769	2	1
持续	按	112769	3	77
持续	滑	112846	3	-1
持续	按	112846	2	77
结束	滑	112923	2	1
	滑	113230	1	-1
开始	滑	113230	2	1
持续	按	113230	3	154
结束	滑	113384	3	-1
	点	113384	0	0
	滑	113538	0	1
	点	113692	1	0
	滑	113692	2	1
	点	113846	0	0
	点	113999	0	0
开始	滑	113999	2	1
持续	按	113999	3	154
持续	滑	114153	3	-1
持续	按	114153	2	154
持续	滑	114307	2	1
持续	按	114307	3	769
持续	滑	115076	3	-1
结束	按	115076	2	462
	点	114153	1	0
	滑	114307	1	-1
	点	114461	0	0
	点	114615	0	0
	滑	114769	0	1
	点	114923	1	0
	点	115076	0	0
	点	115230	0	0
	滑	115384	0	1
	滑	115538	1	-1
开始	滑	115692	1	-1
持续	按	115692	0	154
结束	滑	115846	0	1
	点	115692	3	0
	点	115846	3	0
	滑	116000	3	-1
	滑	116153	1	-1
	点	116153	2	0
	点	116307	3	0
开始	滑	116461	1	-1
持续	按	116461	0	154
持续	滑	116615	0	1
持续	按	116615	1	154
持续	滑	116769	1	-1
持续	按	116769	0	538
持续	滑	117307	0	1
持续	按	117307	1	77
持续	滑	117384	1	1
持续	按	117384	2	77
持续	滑	117461	2	-1
持续	按	117461	1	77
持续	滑	117538	1	-1
持续	按	117538	0	77
持续	滑	117615	0	1
持续	按	117615	1	77
持续	滑	117692	1	1
持续	按	117692	2	77
持续	滑	117769	2	-1
持续	按	117769	1	77
持续	滑	117846	1	-1
持续	按	117846	0	77
持续	滑	117923	0	1
持续	按	117923	1	77
持续	滑	118000	1	1
持续	按	118000	2	76
持续	滑	118076	2	-1
持续	按	118076	1	77
结束	滑	118153	1	-1
	点	116461	3	0
	点	116615	2	0
	滑	116769	2	1
	点	116923	3	0
	点	117076	3	0
	滑	117230	3	-1
	点	117384	3	0
	点	117538	3	0
	点	117692	3	0
	滑	117846	2	1
	点	118000	3	0
开始	滑	118153	3	-1
持续	按	118153	2	154
结束	滑	118307	2	1
	点	118307	1	0
	滑	118461	1	-1
	点	118615	0	0
	滑	118615	3	-1
	点	118769	1	0
	点	118923	1	0
开始	滑	118923	3	-1
持续	按	118923	2	153
持续	滑	119076	2	1
持续	按	119076	3	154
持续	滑	119230	3	-1
持续	按	119230	2	769
持续	滑	119999	2	1
结束	按	119999	3	462
	点	119076	0	0
	滑	119230	0	1
	点	119384	1	0
	点	119538	1	0
开始	按	119653	1	39
结束	滑	119692	1	-1
	点	119846	0	0
	点	120000	0	0
	点	120076	1	0
	点	120153	0	0
	滑	120307	0	1
	滑	120461	1	-1
开始	滑	120615	0	1
持续	按	120615	1	154
结束	滑	120769	1	-1
	点	120615	2	0
	点	120769	2	0
	滑	120923	2	1
	滑	121076	0	1
	点	121076	3	0
	点	121230	2	0
开始	滑	121384	0	1
持续	按	121384	1	154
持续	滑	121538	1	-1
持续	按	121538	0	154
持续	滑	121692	0	1
持续	按	121692	1	1077
结束	滑	122769	1	-1
	点	121384	2	0
	点	121538	3	0
	滑	121692	2	1
	点	121846	2	0
	点	121999	2	0
开始	按	122115	2	38
结束	滑	122153	2	1
	点	122307	2	0
开始	按	122461	3	77
持续	滑	122538	3	-1
持续	按	122538	2	77
持续	滑	122615	2	1
持续	按	122615	3	77
持续	滑	122692	3	-1
持续	按	122692	2	77
持续	滑	122769	2	1
持续	按	122769	3	77
持续	滑	122846	3	-1
持续	按	122846	2	77
持续	滑	122923	2	-1
持续	按	122923	1	77
持续	滑	123000	1	1
持续	按	123000	2	76
持续	滑	123076	2	1
结束	按	123076	3	11385
开始	滑	123076	1	-1
持续	按	123076	0	3693
持续	滑	126769	0	1
持续	按	126769	1	4000
持续	滑	130769	1	-1
持续	按	130769	0	77
持续	滑	130846	0	1
持续	按	130846	1	77
持续	滑	130923	1	1
持续	按	130923	2	3077
持续	滑	134000	2	-1
持续	按	134000	1	76
持续	滑	134076	1	-1
持续	按	134076	0	77
持续	滑	134153	0	1
持续	按	134153	1	77
持续	滑	134230	1	1
持续	按	134230	2	77
持续	滑	134307	2	-1
持续	按	134307	1	77
持续	滑	134384	1	-1
持续	按	134384	0	77
持续	滑	134461	0	1
持续	按	134461	1	77
持续	滑	134538	1	1
持续	按	134538	2	77
持续	滑	134615	2	1
结束	按	134615	3	461
139075	195	2197	1182	
